47797.6,86504.2
-53374.4,85322.4
10292.9,86691.3
-1114.77,10518
87833.1,59935.4
62834.1,18904.1
31445.3,99067.7
87177.6,-35089.2
74868.7,17835.9
27559.2,51870.6
55090.3,58988.2
-47441,20880.5
-5883.49,-66607.8
59104.3,73023.8
74611.1,32888.1
-17500.3,22400.9
19384.5,29125.3
7715.5,-70330.5
15808.8,-93407.1
40187.5,3634.17
66528.3,3013.83
-77469.5,-2034.18
2073.78,-90299.7
62876.6,-23065.3
27536.2,-9572
-71202.5,-17381.2
-50591.6,-18643.5
-96508.5,43524.9
14748.7,62595.7
16541,-10648
-4524,99040.7
-88254.9,-85147.3
28158.3,19460.6
-55477.8,-56040.7
26053.5,84709.7
47593.5,-7425.94
-12284.2,70123.9
90539.9,89789.6
79824.2,53408.7
-33283.6,7352.68
-56171.1,-4486.03
89971.5,-6762.65
76870.5,93462.9
-63245.5,-8388.63
56050.9,53295.5
80963.4,-48480.9
52328.4,92708.5
-33628.3,-19521.1
12161.3,10894
24438.2,-61793
-4404.1,-27976.2
30781.1,83311.7
-57860,21313.2
73093.4,-78043.6
-25285.9,-60197.9
29309.1,18543
35316.1,19272.7
-88227.4,12178.7
12727.9,-51472.9
-96217.7,-31229
-98185.2,84745.6
20290,54143.2
77446.3,86661.8
-65385.7,-10400.2
-2452.06,59052.4
27806.8,93143.8
-68931.5,-41419.9
76447.7,-26791.6
79893.3,49533.4
-4835.17,-45400.4
89335.5,-75533.9
73142.5,24643.7
43738.9,84915.1
-63185.3,-43541
-66565.6,-59403
25229.9,-64750.9
-74665.2,-54487.9
89392.3,-97226.6
-67833.9,-76001.2
-7626.85,29714.1
83051.2,-79827.8
22850.1,-85888.1
-21247.7,-709.94
-12679.6,-41362.2
-51184.4,82485.2
13237.3,-61856.7
-93056.5,-13627.9
62787.1,50682.4
-28720.6,99601.8
-92866.4,4713.75
-59809.1,32363.5
39962.9,-34474.2
77875.6,29347.4
-31700.9,-89966
53346.2,60672.3
39748,36389.7
80844.5,-37409.6
50501.6,-40411
61880.4,-62185.8
18226.7,-89311.7
-79708.4,-68543.8
-51168.4,-72764.8
17828.3,-88389.1
77917.6,89107.7
-88795.1,85051.1
-6186.34,-48604.2
17406.8,-66231.3
16921.6,-4725.36
63116.2,85220.7
5308.61,16454.6
45885.2,-54951.1
-47163.6,26721.9
7639.25,-96669.8
86310.9,-30488.1
-58855.6,4529.8
-19799.8,-38563.9
35986,29031.8
-11328.8,-46193.4
40642.7,-33419
-57093.5,51847.6
-48375.7,36720.1
-96764.4,69031.2
70488.9,20157.2
-35702,33597.2
5370.14,69606.6
-49956,-48752.4
-85352.3,2880.44
77969.5,22287
6210.69,64272.6
91798.8,47355.1
-31205.4,-28008.7
-91216.6,-95227.2
-98984.7,-2545.37
-41420.6,41658
64035.6,1485.86
-6502.18,-84347.8
-61801.8,-3266.56
84683.3,-91320.7
-83117.1,-51026.4
42276.5,22253
-81427.6,92320.5
73500.6,-66779.9
-4806.82,51462.3
55507.1,-98603.9
15727,47298.1
48751.2,84521.6
-80718.4,57534.6
89294.4,-79703.1
-45018.6,-52134
61954.9,-80990.7
49351.9,-44555.1
-65338.5,87550.1
52178.3,-80663
96229.4,69061.2
-31689.4,38498.1
-8693.61,-13117
30810.8,-35200.8
20103.1,-74003.8
-83746.4,-24397.6
-72607.7,31980.7
-77107.3,76143.5
16494.5,-57825.7
33670.3,5781.09
-37528.9,88651.8
53647.1,-75581.8
-92346.7,2991.2
-20136.9,-57685.3
-9466.51,-67966.4
-38348.2,-13244.9
-98913,29962.4
-74754.6,-7606.59
-83162.4,56056.2
57192.6,36940.7
82052.4,73446.2
-87464.7,-90563.1
5419.1,-64572
85580.4,-78094.2
-22397.8,19242.9
27686.9,40073.4
7886.89,-18673.8
64491.6,15540.2
84317.4,-55653.1
57854.9,-25156.9
-23619.5,-80501.1
61598.1,-22532.5
49461.2,86843.5
69860.9,66298.8
42891.9,27045.7
3231.73,24936.5
484.167,15767
34373.4,-94104.5
51195,19946
-72198.8,-71210.6
-60818.9,55488.1
68862.8,47068
-63193.5,33346.6
-37399.7,-78883.9
77693.5,-79552.6
-4040.83,-45933.8
-60053.7,-42450.5
31533.7,89407.6
-55614.8,1386.88
55698.6,87277.1
-71575.2,-41077.4
12205.8,28909
74689.6,-53428.6
34804.5,25876.8
66517.4,62605.7
54666.2,-94309.3
18086,23521.2
52758.7,54892.5
-43139.9,-84648.7
76008.6,-65454.2
-64201.3,-28040
-11388,-24255
29509.5,-79862.1
-34855.2,73894.7
21524.8,-79164.4
61164.1,49949.6
-20241.8,-26637.9
-21149.2,-45560
19933.6,-86352.5
80316.7,-13556.8
76253.2,34975.2
-7866.08,-5668.57
-41511.4,-55115.2
-50783.8,15348.7
-39763.9,-74783
49894.5,-3965.16
-2823.06,-61501.3
71779.9,-73321.4
-41363.4,-63083.1
-99434.4,80161.4
-42247.4,61729.7
30103.2,37510.8
-64916,-91053.8
91950.8,55017.5
-77406.3,72259.7
-58547.1,98846.9
7227.09,33586.9
-6829.42,65715.7
78471.7,42386.7
-18943.4,-61300
67603.7,-69056.7
34734.9,-35227.1
-30558,6506.98
-8548.51,28078.5
43423.9,-7982.93
8232.13,-98831.3
-46261.1,-61672.4
38679.5,-11177.1
-52726.2,30622.4
-56167.3,-30132.5
2874.35,-14714.4
-31293.3,-89906.4
-81135.3,61877.3
75809.4,97336.4
4256.22,-43141.8
-63971.3,-28147.9
-12198.5,70763.6
36625,57243.5
-22737.3,-71931.3
-14685.8,-79321.1
20085.8,93546.4
-78152.5,73824.7
-68133.9,60527
-37360.2,-20860.1
-8858.37,6472.53
49007.5,94016
91758.2,-82293.6
-95898.2,-89384.9
79583.6,79911.2
-92056.3,-16168
-63238.4,-56027.6
55684.2,24563.1
-85271.9,-7698.62
-18201.2,-8009.11
20370.1,67113
12669.7,-59552
60651.6,34517.3
-85735,92517.7
-4963.52,-23095.2
-28350.1,86178.1
83377.3,-79350.5
80186.3,75127.7
-61644.1,84288.1
85742.8,-82068.3
64191.5,93686.5
1763.74,-99054.7
-62348.9,-42559.9
25508.5,-47620.8
49741.5,-92700.5
44370.1,-29896.2
74412.5,-42967.9
10551.8,35056.3
91549.3,24816.8
27566.2,-13422
-98286.2,99216.1
-27251.7,85091.1
-80142.2,-47073.2
60211,-41786.3
-62792.8,45946
-23854.6,-98609.1
39624.7,77909.1
-97663.8,77275.8
-64658.6,27844.7
-70352.8,85082.9
35144.1,74017.3
-44821.1,9548.84
-68958.4,65730.8
-55402.7,-77416.9
-9460.24,72163.5
9161.14,-7746.45
71371.8,81909.5
-22663.1,91229.6
-65171.5,-62459.9
-50564.5,-27964.3
83486.1,25580.9
-26573.4,23103
3482.18,-24237.2
370.976,38823.6
-96400.3,30018.2
23898.8,38743.8
4027.71,79077.7
-51715.1,35069.3
44800.7,-7117.81
57652.4,-64667.3
-34962,-33194.2
27586.2,-63598
-51292.6,-95084.7
-72376.2,-16464.1
-57544.6,-22940.7
55571.6,-74066.3
-97367.6,-71009.6
49036.7,6114.57
4753.15,-50600.1
-55069.6,8352.82
79418.1,68829.2
-52911.1,-16562
47899.1,-4626.28
-81500.5,-7307.99
88255.9,76151.9
28024.7,-46713.9
-57050.2,-44396.9
-10311.9,-8342.72
-39481.6,17311.9
75193.2,2973.77
94371.2,30757
28907.5,97003.6
59747.4,-22063.6
3110.38,-35507.2
27336.2,48040.8
72845.6,6746.49
16862.2,-80073.4
90184.5,-35246.5
15300.4,-91323.9
57445.5,3548.48
84828,-14537.6
56834.6,-72229.9
41065.5,-53485.2
19427.4,-98423.9
63826.7,-5387.22
4549.85,58190.1
-74638,-66550.5
55185.9,85109.4
11385.9,-41711.5
-50405.6,-61285.7
-93678.5,-77567.8
45460.8,23183.7
-57641.2,35637.5
87937.2,57659.2
44313.6,45374.9
-38800.1,29133.8
-69170.5,-81973.4
56903.9,71895
-35458.5,-23676.5
73471.1,-71639.6
70936.3,-21986.9
86550.5,96298.3
11462.6,41728.6
81399.9,-77159.3
-99990.6,-69013.5
-38445,-93669.1
-46581.3,-92991.9
29514.6,-4222.44
42645.5,17444
-46571,-13048.6
-37188.9,14628.8
-83922.6,-6359.43
32655.5,72981.4
-34472.2,97196.9
-50702.9,-61009
-74450.5,-79774.5
17004.1,-87907.8
-83484,-71541
53820.9,97916
-48700.3,53830.3
-71105.3,12854.7
60161.2,-17686.6
19862.8,-10332
78091,-37499.4
-92895.9,-68487.8
49451.9,-30084.8
46141,65529.4
63555.8,-21211.3
38502.9,-70924.2
-24022.2,87800
-31933.2,1527.38
-91982.3,85070.9
13619.6,-75466.2
-86477.9,-32567.3
-77558.1,-35178.2
-78744.8,-48663.3
77676.5,81416.4
33650.1,-2468.45
-28923.5,11733.3
60032.1,-21819.3
43245.5,9476.26
48095.9,-10621.3
-25002.2,11643.9
68167.4,-86507
40719.6,-55862.6
-98714.8,-91221.4
45664.8,-90697.1
93849.5,-40723.4
-66163.3,-92636.2
26709.4,-43721.4
-27814.4,47964.6
7615.27,-50145.7
29373.1,-58742.4
47385.9,-99558.1
52990.9,7410.23
-21377.5,-3771.43
-83121.3,-73289.4
85607.3,-8123.47
38354.5,53766.8
5369.5,-20933.7
97904.3,6654.67
-12155.1,43561.3
15957.6,-18313.4
-97169.9,49794.2
-10949.6,29539.5
-93935,61236
-22503.7,13680.3
-88917.4,-93138.4
54937.9,58468.5
-92696.5,7920.99
-34129.1,-14074
-95858.2,-17250.4
12636.6,89749
74626.1,-49016.7
43508.1,-20012.2
30049.5,41404.6
86642.5,-82113.4
-15041.9,2592.28
-426.764,-12211.8
-47621.3,88623.6
-82680.1,-41556.2
49851.8,-5183.79
72124.1,60934.4
1677.84,27054.2
19395.1,8981.33
-65032.6,85266
94907.3,-60890.9
-31992.2,7536.15
-71149.6,-57373.9
58519.4,72358.5
22613.9,-11438.8
13755.2,9248.64
6447.81,98713.3
-88166.9,-93986.7
-13506.3,-35788.2
94636.9,3813.61
22655.6,44481
98629.8,-5228.12
5407.57,299.859
-78181.8,-75205.1
-90726.6,-43214.4
-89947,-95827.1
-4105.25,-21939.2
11709.1,24745.1
20686.9,-29779.3
-2904.21,-56706.9
58781.9,-89156.8
52541.7,-34778.1
-90451.3,64374.8
-28764.8,-3957.59
-71421.1,-34135.7
99856,51234.5
-89662.6,98478
-54001.4,15745
-1229.89,-32183.2
40539.9,8043.51
24602.4,50592.9
12216.5,-79510.6
-71354.1,-76082.2
45234.5,49332.9
-5861.53,-57677.5
92625.9,-47087.4
-46834.3,45159.8
18134.5,-37285.5
9526.86,89369.6
58756.9,38105.7
-44773.9,58605.1
-10667.6,-34436.4
57075.4,35331
81308.6,-44162.3
-96860,21840.6
63881.2,27742.4
-27574.2,-23910.1
48231.8,1071.7
7.61507,-6541.53
-49603.2,94146.1
35781,-56985.1
-52949.1,88946.7
88174.7,65185.3
-48346.6,-2306.2
54547.2,-89597.5
-64208.3,-90234.5
69007.6,25124.1
-24670.9,26075.1
-39552.7,-43370.1
81912.8,-36412.7
78470.5,45786.2
91329.7,-49111.5
-78131.7,39553.6
51960.2,21875.9
-66995.7,-97650.8
16014.2,68785.3
-54635.9,63065.1
57724.2,-66469
28242.6,-90630.2
31224.8,-17218
-80227.7,67016.5
-7452.42,88779.9
-7867.12,67876.7
14847.2,52580.2
-75501.2,-3247.76
-83840.3,-97038.5
-57469.3,-92518.4
-46150,-35601
47035.2,-94197.6
86274.8,80039.5
-91848.5,2281.26
48817,-46484.4
-34661.5,6533.46
-12953.4,93581.2
15903.3,-81736.4
-23644.6,35675.6
85280.1,68903
24447.7,-22594.8
36771.9,-60712.9
-70022.4,61270.7
36039.3,-53862.7
64232.2,78570
-46381.2,-81925.7
-57038.8,-99353.8
-76123.3,-70771.8
80685.8,-67971.8
31509.5,29495
-14456.3,96848
-63979.3,72590.3
90421.4,51924
90853.9,-33231
-12408.3,76126.2
-64335.8,-87968.4
-46476.5,72436.1
-48681.3,-16498.9
33698.9,87358
29638.4,-2076.72
65920.2,83257.2
15997.6,-91126.4
83903.5,39874.3
-61898.2,64581.4
71902.5,69611.2
-5931.38,-42561.6
66451.4,30089.3
-69979.1,56865
-17994.6,-79133
-76373.8,69597.2
96993.2,-40709.6
81628.8,-49491.1
-68281.4,-67060.3
34010,65417.6
-79710.1,-36359.4
-36666.9,86210.1
-53109.9,79330.7
95083.7,-69214.2
19197.2,-66822.4
95367.2,-8908.13
-97218.9,-10572
48530.3,69232.5
-80490.5,78551.2
26089.8,1514.95
99418.2,49716
-28895.6,96403.6
-91001.4,-47274.6
-53095.3,-59282.8
-14335,80914.8
-93873,5954.94
-55452.4,-30540
-7842.76,-8562.32
-51217.1,-12766.9
22223.4,67980.1
20410.8,17582.8
-40935.8,23191.9
-92997,-92413.3
-7583.4,-73487.5
86137.9,-81501.4
28027.5,85548.4
68214.5,99131.9
81944.2,77213.1
-48150.6,-71158.9
-82077.5,37514.5
-90251.9,-75950.5
-56538.4,-45704.3
-6490.5,35618.8
45733.4,42292.4
-77155.8,-32051
10264.7,43254.9
85531.8,69328.9
-33561,92534.9
76915.6,58855.6
-80960.4,63045.7
77354.2,47067.1
48586.3,45560.9
46191.2,30522.7
22766.2,98040.6
59363.8,40688.7
35547.3,69111.9
64738.2,79008.9
-76600.2,-41760.1
14619.9,69133.2
-99475.5,37464.1
-62925.6,10789.3
-19288.7,-77401.5
-19889.6,47150.3
-84874.4,-42981.9
5998.07,-65834.8
-79943.9,-16655.5
81232.3,68642.4
-71102.4,27415.8
-842.703,51663.8
25448.6,-41486.7
-7655.24,-39011.9
-72382.5,-42924.8
-60010.8,-48982.7
15315.1,54609.1
-79857.3,15839.6
-7934.53,-42782.9
-73378.9,72776.7
-20184.4,6731.43
19919.2,-5058.87
63749.6,-74090.5
29106.3,83805.6
9253.94,10330.9
52440.2,38151.5
-62261.2,-48410.3
-10192.4,63187.4
10103.1,82152.3
-75832.3,37720.5
-60780.3,-35843.1
88737.8,54534.8
-81241.7,-91127.3
-29633.4,10823.7
-33910.2,-3012.33
-16407.3,45905.4
-96288.7,-96495.9
-59161.3,67460.9
-70586.4,69945.1
51258.7,38667.5
-19731.9,3691.15
-23188.7,18007
55280.9,66618.8
-18813.4,-34623.9
48763.3,5354.34
-96911.1,87983
69511.3,91826.7
42510,88269.5
-99308.4,-87131.2
-914.541,-33218.5
9856.49,82678.1
-87320.9,13567.8
86182.2,-46482.2
-18979.1,-84412
-76545,-67728.2
54255.5,3723.18
35963,-68941
-78277.6,-8763.95
97677.8,2908.98
56612.2,46433.4
-91744.5,59701.1
34408.6,77766.8
51520,-23089.2
66028.5,52211.7
-10220.3,-34893.8
-81014.7,99636.1
-52223.5,-68335.6
13196.2,-66049
-14817.8,94217
-50461,8637.21
-73518.9,-96213.3
-87647.4,62444
-65154.3,-65925
-46327.7,-67484.2
36983.9,-89723.3
78949.1,45239.5
69977.8,13350
22998.5,21490
90260.8,-10980.8
-26306.1,-19967.3
54125.4,-7320.76
-20339,-98105.9
24343.6,92857.2
-64154.9,-90482
87066.4,-14616
18155.2,-86460.3
-10829.2,30507.8
75983.8,24016.5
64582.8,-70351.7
56532.3,1558.91
-60075,35473.6
-53209.4,-90105
-51184.2,69789
31385.1,-60931.2
-41199.6,-94928.8
19101.5,-87082
-2249.57,98762.5
-85187.9,-77913.7
91611.9,-49342.8
-68395.7,78670.6
36041.2,49759.5
92210.3,-74795.8
-19740.5,68186.3
49220.7,-55165.5
97834.6,5745.19
46393.4,-62248.2
-58789,93184
-52353.2,-9973.18
62965.2,79031.9
29095.6,-78242.1
84103.1,-51810.7
-65324.1,-18154.3
-53055.9,-50512
3931.98,-61451.8
145.211,35536.3
-82789,-63821.4
-14712,-90586.5
-38617.1,65547.5
77599.8,-89404.2
-89625.8,75426.6
16341,56767.6
-86829.4,57552
49943.8,-39182.5
-52429,12901.2
-60158.5,76666.7
34659.1,-76063.2
-75151.8,69335
5782.54,-28207.7
-81184.7,-90293.3
10340.5,18960.5
45243,27551.5
55139.1,-69476.8
36965,-83485.8
96070.6,14557.1
-72890,-93563
-10024.1,43450.9
63204.6,3146.52
995.138,13140.6
63964,48566.2
-73966,-96202.3
25225,60693.1
-72265.4,50073.3
30020.4,33517.1
-78142.2,48835.7
43223.8,32198.3
-32211.7,-11541
-40258,-77080.3
18982.2,96707.1
-60566.1,15045
11256.3,-33456.2
21482.1,-98775.6
-90013,-15321.1
4370.96,10982.1
97819.5,-31672.9
-40459.5,-76154.3
-27875.1,84765.5
84538.9,-140.586
34831,14551.5
-66631.3,56688.8
-36620.7,76592.5
-11120.7,31167.7
-34956.2,48621.3
54087.3,84025.9
45320.6,93521.2
-936.832,-43430.9
-39942.8,-79462.6
-42206.4,-29955.8
5216.33,62164.5
81026.3,3028.03
-69516.1,-59441
26873.7,2608.72
-74683.2,11404.8
-97539.7,60147.8
-74051.5,-64170.9
16828.8,-10672.2
-87586.2,-94299.7
-79512.3,-22542.4
54321.6,74575
-38524.3,-365.599
68088.4,60538.9
56203.5,-71862.1
81076.3,-86010.7
-1817.88,-13715.2
76153.8,-20799.3
89312.9,-93370.1
19759.7,16178.8
9238.62,45076.5
-72424.1,11699
5216.49,-46475.6
47528,-77962.5
42852.2,59941.8
-72262.2,63339.8
-62608.4,82059.4
37907.1,-1132.72
-18314,5987.73
-40601.7,-62118.3
34125.6,-59533.1
-48129,-67700
26751.7,-71982.9
11500.6,16056.8
-65353,-68747.5
-67772.2,43885.6
76329,-40196.3
-44423.2,-18462.3
13328,-96903
3575.23,-43827.6
63038.8,31313
-80495.5,-99577.4
13364.6,57411.5
-710.096,95050.6
-36608.5,58688.2
-67075.4,97517.1
99155.1,-15204.4
-70190.7,25899
12812.7,41309.9
-58052,47459.7
72562.5,-25824.2
-8662.51,48883.7
33979.5,46914.3
-69586.3,-52700.3
50011.3,33988.9
3472.15,13042.3
-34705.9,22976.6
13464.9,78658.7
-19619.6,-87253
73701.6,43771.8
71435.3,-93381.6
41281.1,70582.6
-8585.96,71090.4
-3526.18,-95781
12392.6,38421.8
51678.7,-15052.8
-87410.1,-56991.6
-66176.9,46569.4
89922.6,-35763.2
93869.1,39926.1
98225.7,-2666.54
-47039.4,-36488
-79697.7,66425.5
-57837.1,682.635
79172.5,-84143.3
-55553.3,50600
-77524.9,85727.8
21174.8,13889.2
56810.5,-82359.2
18108.1,-30804.8
56062.6,-30221
54142.5,68652.5
12787.4,87965.6
15214.1,2702.18
-47805.4,9075.39
-57379.5,-49587.5
-93598.9,-4418.97
13924.5,-73296.7
-38001.3,56087.4
27386,-58836.6
71944.2,71832.7
91763.4,94419.3
57552.7,12930.5
8300.65,14355.4
30571.3,-73599
83550.6,-13373.9
-3820.03,37685.3
-44729.1,-91040.5
25643.1,70484.9
11661.7,77837.7
-20447.5,54282.2
-71757.6,-14046.4
-50144.6,42166.9
12657,11854.1
-1753.42,-59964.9
53017.6,-29817
-88140,44773.2
-35405.5,69412.7
-42304.1,72895.1
-16239.7,88267.2
99296.1,-32696.9
-25114.5,-4531.73
-95019.4,30156.4
4427.8,30623.6
633.539,-83918.3
8453.54,80186.1
70363.9,36696
-33868.1,-79788.5
-21144.9,78788.8
32065.6,77101.7
-81183.8,-14924.6
-52723.2,-69323.8
-70159.1,11871.3
-99918.9,-12463.2
-15241.4,-16158.6
-24203.8,-15953.1
51144.5,50681.7
79515.2,56125
-19169.7,-16064.8
-13259.1,81463.8
16.897,95194.4
61642.1,-29627
31882.6,-72233.8
-9415.5,-89270.1
-93452.7,-77357.7
87831.5,-74636.5
7717.77,-64899.4
-43960.3,37558.6
46971.9,-43879.2
-74912.4,-68277.3
39962.2,883.78
15769.6,-8901.11
-48442.3,-4723.03
-52783.9,32388
79212.1,33957
13844,-20778.7
29143.6,-24521.6
49594.3,-38981.6
3244.6,-59829
-28251.7,9791.88
-37186.7,-40428
35155.4,70531.1
-5327.38,91195
8081.94,-58363.3
-52691.9,33169.6
-26640.6,87270.3
-65954.5,89129
-21638.6,-14396.8
-15601.8,25577.5
-82016.6,-36397.4
-40473.3,31827.5
42823.8,88670.3
-92701.9,-7589.73
-50319.1,10542.7
32581.2,21429.2
-79673.3,95394.6
81001.2,55482.1
65917.9,-24333.9
46669.3,-26008
17302.8,93977.4
-92846.2,90662.2
81239.9,-58800.7
79783.4,-40406.6
26802.5,-35826.2
85170.9,44786
27776.4,-55310.2
-23394.3,-29407.6
-66647.6,-16096.3
63002.7,-16966.7
94446.4,-4423.85
-95545.3,-85234.7
-9037.09,85456
70247.4,-43127
-38885.7,16909
30865,78417.1
10878.6,38018.7
69071.5,-7889.34
79218.1,48847.2
51704.1,6012.82
-86986.8,36867.2
-49209,40789.6
81557.1,27396.7
-88625.8,-85098.3
-88707.4,74377
-2065.01,-94268.8
-30054.7,2389.74
-79503.5,60908.2
-12162.1,90743.9
-82226.6,48952.2
7645.13,48638.4
27361.5,-81484.1
-13350.7,-3574.76
10626.6,-34140.4
-54735.4,-37677.1
71872.4,-41722.2
99190.1,-77344.4
99067.4,80739.4
50052.3,-89566.1
95641.1,61344.9
84810.8,-6431.71
67076.1,-45251.6
95958,87572.6
-84351.2,-16211.8
78308.7,-66577.8
-67267.4,-14053.9
82060.6,60094.2
4462,-31297.9
-43488.4,-84919.2
34561.7,1776.21
-22596.3,6426.32
60054,-23413.9
29081.9,59113.7
-42682.3,-20873.5
69547.6,-47049
-59536.4,54350.6
46519.3,-92468.2
-90908.8,42469.5
95104.4,-75260
-73750.1,73405.4
-41837.9,-41017.5
-40656.3,-59785.1
-80931.1,63805.7
8917.02,-24419.5
78886.5,-56529.1
77356.7,-43717.6
49897.2,37403
32868.4,-21028.6
-3491.16,90186.1
58097.9,-33951.4
-56870.7,98561.4
-79608.6,89648.6
-93914.5,-70517.4
32110.3,-98817.9
-45777.5,58360.2
74587.5,12384.7
-82665,-66076.7
52599.6,-63596.1
97729,-38491.2
11984.4,76607.7
4979.77,-10666.7
-67117.8,-45130.8
-73271.5,65750.7
33840.6,23237.3
55929,-8069.33
89285.9,99058.3
-9515.71,-90330.4
88699.1,-3430.24
-60847.8,20801.6
-2248.13,-6625.28
-20846,-27668.4
-94248.4,-3511.07
6254.91,58351.2
32892.8,3976.12
-80147.7,-55130.6
-19424,24832
34202.7,13458.2
79701.3,60931.2
-20798.9,13534.1
-15839.3,-64877.7
-94543,-26561.1
-65827.2,-4058.74
-16891.5,-77136
92511,22260.6
43665.6,-9744.9
